100
300
0 1 2 880
1 1 3 83
2 1 4 984
3 1 5 711
4 1 6 816
5 1 7 445
6 1 8 883
7 1 9 671
8 1 10 445
9 1 19 718
10 1 47 569
11 1 55 924
12 1 68 547
13 2 3 735
14 2 7 778
15 2 15 302
16 2 32 270
17 2 35 826
18 2 36 469
19 2 40 351
20 2 56 35
21 2 72 586
22 3 11 997
23 3 13 886
24 3 24 420
25 3 58 291
26 3 83 840
27 4 8 614
28 4 9 829
29 4 72 31
30 5 6 573
31 5 21 709
32 5 40 115
33 5 43 557
34 5 50 420
35 5 98 932
36 6 14 2
37 6 18 304
38 6 20 603
39 6 26 448
40 6 32 22
41 6 60 173
42 6 82 372
43 6 90 570
44 7 40 909
45 8 10 150
46 8 28 872
47 8 80 180
48 9 12 977
49 9 21 341
50 9 51 531
51 9 66 13
52 9 70 928
53 9 73 528
54 9 79 899
55 10 37 348
56 10 50 819
57 10 69 739
58 10 89 963
59 11 21 649
60 11 43 771
61 11 53 536
62 11 54 358
63 11 99 886
64 12 23 93
65 12 31 779
66 12 45 818
67 12 69 96
68 12 79 84
69 13 38 422
70 14 17 544
71 14 25 107
72 14 33 596
73 14 49 916
74 14 50 677
75 14 100 505
76 15 16 67
77 15 20 550
78 16 58 686
79 16 94 44
80 16 95 892
81 17 27 217
82 17 35 57
83 17 55 820
84 17 88 745
85 18 46 956
86 18 88 169
87 18 97 565
88 19 29 696
89 19 51 132
90 19 67 214
91 19 96 468
92 19 99 669
93 20 38 573
94 20 63 354
95 20 76 763
96 21 22 353
97 21 53 173
98 21 55 859
99 21 59 437
100 22 25 596
101 22 27 403
102 22 59 545
103 22 67 192
104 22 68 320
105 22 77 223
106 23 28 698
107 23 30 387
108 23 40 773
109 23 58 384
110 23 62 431
111 23 92 665
112 24 63 601
113 24 65 488
114 24 93 486
115 25 38 347
116 25 43 445
117 25 85 656
118 26 28 913
119 26 41 142
120 26 44 789
121 26 61 128
122 26 62 610
123 26 94 458
124 27 30 701
125 27 66 965
126 27 86 221
127 27 97 55
128 28 36 138
129 28 42 80
130 28 89 493
131 29 71 735
132 29 86 484
133 30 38 38
134 30 39 927
135 30 48 804
136 30 88 261
137 30 96 626
138 31 43 191
139 31 44 35
140 31 96 10
141 32 34 623
142 32 37 701
143 32 54 612
144 32 61 112
145 32 94 188
146 33 47 960
147 33 98 557
148 34 42 844
149 35 36 874
150 35 62 700
151 35 87 633
152 36 57 2
153 36 86 310
154 36 92 92
155 37 49 704
156 37 50 275
157 37 52 313
158 37 69 759
159 37 73 414
160 38 48 394
161 38 63 252
162 38 68 149
163 38 69 878
164 38 77 290
165 38 95 77
166 39 48 683
167 39 51 552
168 39 68 703
169 40 65 874
170 41 73 587
171 42 47 714
172 43 57 498
173 43 78 289
174 45 51 327
175 45 69 610
176 45 98 477
177 46 56 288
178 46 66 168
179 46 75 321
180 47 52 162
181 47 94 868
182 48 76 955
183 48 88 164
184 48 91 178
185 48 96 47
186 49 85 868
187 49 88 454
188 49 90 360
189 50 74 628
190 51 72 868
191 51 84 755
192 51 87 880
193 52 61 18
194 52 82 633
195 52 93 171
196 53 67 95
197 53 91 316
198 53 92 724
199 54 55 799
200 54 81 191
201 54 84 312
202 55 60 513
203 55 63 689
204 55 64 601
205 55 77 841
206 56 60 299
207 56 62 78
208 56 84 129
209 58 75 468
210 58 78 400
211 58 82 291
212 58 91 336
213 58 93 355
214 59 74 456
215 60 78 515
216 60 95 403
217 61 74 324
218 62 82 969
219 62 88 763
220 62 95 953
221 63 65 837
222 63 81 518
223 64 71 833
224 64 85 856
225 64 94 152
226 64 97 5
227 65 66 951
228 65 73 469
229 65 81 729
230 65 88 750
231 65 97 660
232 66 71 41
233 66 72 264
234 66 77 350
235 66 78 643
236 67 80 105
237 68 83 650
238 69 88 721
239 69 96 235
240 70 88 118
241 70 97 122
242 71 83 526
243 71 90 454
244 71 92 478
245 72 81 982
246 72 90 969
247 73 87 881
248 74 98 307
249 75 88 938
250 75 91 645
251 76 84 260
252 76 85 776
253 76 88 164
254 76 89 94
255 78 95 632
256 79 86 316
257 79 99 100
258 80 89 584
259 81 96 786
260 82 86 830
261 82 91 335
262 82 94 447
263 83 95 872
264 83 98 600
265 83 99 797
266 84 88 515
267 84 91 706
268 84 92 447
269 85 86 237
270 85 97 941
271 85 98 565
272 87 89 359
273 87 99 467
274 88 90 19
275 88 91 837
276 88 97 450
277 89 90 989
278 89 96 719
279 89 98 758
280 89 99 928
281 90 95 364
282 91 98 19
283 92 96 705
284 93 94 528
285 93 96 114
286 93 97 338
287 93 98 844
288 94 95 214
289 94 99 923
290 95 98 631
291 96 97 44
292 96 98 258
293 96 99 78
294 97 98 916
295 97 99 858
296 97 100 875
297 98 99 432
298 98 100 565
299 99 100 322
